CastID,CastName
1223,Sergio HernÃ¡ndez
1224,Mariana Loyola Ruz
1225,Alejandro Trejo
1226,Daniel AlcaÃ?no Cuevas
1227,NicolÃ¡s Poblete
1228,Susana Hidalgo
1229,Gloria MÃ?nchmeyer
1230,Robert De Niro
1231,James Woods
1232,Elizabeth McGovern
1233,Treat Williams
1234,Tuesday Weld
1235,Burt Young
1236,Joe Pesci
1237,William Forsythe
1238,James Hayden
1239,Joel McHale
1240,Mike Epps
1241,Billy Connolly
1242,Crispin Glover
1243,Steve Schirripa
1244,Georgia Engel
1245,Diedrich Bader
1246,Cody Cameron
1247,Fred Stoller
1248,Olivia Hack
1249,Laurence Fishburne
1250,David Hyde Pierce
1251,Brandy Norwood
1252,William Shatner
1253,Ron Howard
1254,Kid Rock
1255,Ben Stein
1256,Kurt Russell
1257,Jacinda Barrett
1258,Emmy Rossum
1259,MÃ?a Maestro
1260,Mike Vogel
1261,Kevin Dillon
1262,Freddy RodrÃ?guez
1263,Too $hort
1264,B-Real
1265,Kurtis Blow
1266,Da Brat
1267,Grandmaster Caz
1268,Sean P. Diddy Combs
1269,Chuck D.
1270,Desiree Densiti
1271,E-40
1272,MC Eiht
1273,Heavy D
1274,Lauryn Hill
1275,Ice-T
1276,Wyclef Jean
1277,Ras Kass
1278,KRS-One
1279,L.V.
1280,Mack 10
1281,Craig Mack
1282,Method Man
1283,Keith Murray
1284,The Notorious B.I.G.
1285,Q-Tip
1286,Raekwon
1287,Redman
1288,Senen Reyes
1289,Busta Rhymes
1290,RZA
1291,DJ Scratch
1292,Erick Sermon
1293,Tupac Shakur
1294,Adario Strange
1295,Suave
1296,Djimon Hounsou
1297,Jon Voight
1298,Olivia Holt
1299,Jack Black
1300,Joan Cusack
1301,Mike White
1302,Sarah Silverman
1303,Lee Wilkof
1304,Kate McGregor-Stewart
1305,Adam Pascal
1306,Suzzanne Douglas
1307,Miranda Cosgrove
1308,Kevin Alexander Clark
1309,Joey Gaydos Jr.
1310,Robert Tsai
1311,Veronica Afflerbach
1312,Jordan-Claire Green
1313,Tyler Oakley
1314,Monica Bellucci
1315,Cole Hauser
1316,Eamonn Walker
1317,Johnny Messner
1318,Nick Chinlund
1319,Charles Ingram
1320,Paul Francis
1321,Chad Smith
1322,Tom Skerritt
1323,Malick Bowens
1324,Awaovieyi Agie
1325,Brooke Shields
1326,Christopher Atkins
1327,Leo McKern
1328,William Daniels
1329,Elva Josephson
1330,Glenn Kohan
1331,Alan Hopgood
1332,Gus Mercurio
1333,Eddie Murphy
1334,J.L. Reate
1335,Charles Dance
1336,Charlotte Lewis
1337,Victor Wong
1338,Randall Tex Cobb
1339,Shakti Chen
1340,Tau Logo
1341,Tiger Chung Lee
1342,Gregory Peck
1343,David Niven
1344,Anthony Quinn
1345,Stanley Baker
1346,Anthony Quayle
1347,James Darren
1348,Irene Papas
1349,Gia Scala
1350,James Robertson Justice
1351,Richard Harris
1352,James Franco
1353,Seth Rogen
1354,Lizzy Caplan
1355,Randall Park
1356,Diana Bang
1357,Timothy Simons
1358,Reese Alexander
1359,James Yi
1360,Jada Pinkett Smith
1361,James Coburn
1362,Larry Miller
1363,Dave Chappelle
1364,John Ales
1365,Patricia Wilson
1366,Jamal Mixon
1367,Janet Jackson
1368,Richard Gant
1369,Anna Maria Horsford
1370,Melinda McGraw
1371,Gabriel Williams
1372,Chris Elliott
1373,Joy Bryant
1374,Margaret Avery
1375,Mo'Nique
1376,Cedric the Entertainer
1377,Nicole Ari Parker
1378,Michael Clarke Duncan
1379,Louis C.K.
1380,Clint Eastwood
1381,John Malkovich
1382,Rene Russo
1383,Dylan McDermott
1384,Fred Thompson
1385,John Mahoney
1386,Gregory Alan Williams
1387,Jim Curley
1388,Sally Hughes
1389,Marie Kondo
1390,Shin Min-a
1391,Kim Seon-ho
1392,Lee Sang-yi
1393,Gong Min-jeung
1394,Kim Young-ok
1395,Cho Han-cheul
1396,In Gyo-jin
1397,Lee Bong-ryeon
1398,Cha Cheong-hwa
1399,Kang Hyung-suk
1400,Kenjiro Tsuda
1401,Ramzy Bedia
1402,Ã‰ric Judor
1403,BenoÃ®t Magimel
1404,Kristin Scott Thomas
1405,Ã‰lodie Bouchez
1406,Ã‰douard Baer
1407,Fred Testot
1408,Omar Sy
1409,Park Yoon-hee
1410,Kang Shi-hyun
1411,Kim Hyun-wook
1412,Lee In-suk
1413,Song Ha-rim
1414,Satya Dev
1415,Priyanka Jawalkar
1416,Brahmaji
1417,Jeremy Renner
1418,Elizabeth Olsen
1419,Jon Bernthal
1420,Gil Birmingham
1421,Kelsey Asbille
1422,Tantoo Cardinal
1423,Teo Briones
1424,Matthew Del Negro
1425,Hugh Dillon
1426,Julia Jones
1427,James Jordan
1428,Eric Lange
1429,Martin Sensmeier
1430,Mason Davis
1431,Graham Greene
1432,Mithun Chakraborty
1433,Tusshar Kapoor
1434,Anupam Kher
1435,Rajpal Yadav
1436,Raima Sen
1437,Dilip Prabhavalkar
1438,Sanjay Mishra
1439,Jung Hae-in
1440,Koo Kyo-hwan
1441,Kim Sung-kyun
1442,Son Suk-ku
1443,Frank Ramirez
1444,Patricia CastaÃ±eda
1445,Chela del RÃ?o
1446,Patrick Delmas
1447,MarÃ?a JosÃ© MartÃ?nez
1448,Robinson DÃ?az
1449,Juan ÃÅngel
1450,Guillermo Olarte
1451,Constanza Duque
1452,Marcela Carvajal
1453,Sanjay Dutt
1454,Arjun Rampal
1455,Malaika Arora
1456,Aashish Chaudhary
1457,Neha Uberoi
1458,Urmila Matondkar
1459,Manoj Joshi
1460,Daya Shankar Pandey
1461,Pushkar Jog
1462,Kulbhushan Kharbanda
1463,Addison Rae
1464,Tanner Buchanan
1465,Rachael Leigh Cook
1466,Madison Pettis
1467,Isabella Crovetti
1468,Matthew Lillard
1469,Peyton Meyer
1470,Annie Jacob
1471,Myra Molloy
1472,Kourtney Kardashian
1473,Michael J. Woodard
1474,Mary Lambert
1475,Jonathan Van Ness
1476,Haley Tju
1477,Brett Gelman
1478,Tony Hale
1479,Vincent Rodriguez III
1480,Annie Potts
1481,Jessica Williams
1482,Melissa VillaseÃ±or
1483,Cathy Vu
1484,Flea
1485,Efa Iwara
1486,Titi Kuti
1487,Charles Charly Boy Oputa
1488,Nse Ikpe-Etim
1489,Keppy Ekpenyong Bassey
1490,Akin Lewis
1491,Lord Frank
1492,Taiwo Ajai-Lycett
1493,Aftab Shivdasani
1494,Natassha
1495,Dipannita Sharma
1496,Himanshu Mallik
1497,Vaidya Advai
1498,Pushy Anand
1499,Shama Deshpande
1500,Rajendra Gupta
1501,Sohail Khan
1502,Isha Koppikar
1503,Rati Agnihotri
1504,Vrajesh Hirjee
1505,Divya Palat
1506,Hiten Tejwani
1507,Rajendranath Zutshi
1508,Esha Deol
1509,Kusumit Sana
1510,Rishi Kapoor
1511,Moon Moon Sen
1512,Ashay Chitre
1513,Jeetendra
1514,Riteish Deshmukh
1515,Neha Dhupia
1516,Jay Sean
1517,Krishna Abhishek
1518,Mandana Karimi
1519,Shakti Kapoor
1520,Darshan Jariwala
1521,Sushmita Mukherjee
1522,Meghna Naidu
1523,Anand Kumar
1524,Claudia Ciesla
1525,Rohit Shetty
1526,Neha Sharma
1527,Chunky Pandey
1528,Sarah-Jane Dias
1529,Razak Khan
1530,Kavin Dave
1531,Govinda
1532,Sushmita Sen
1533,Rambha
1534,Satish Kaushik
1535,Sharad Kapoor
1536,Mohnish Bahl
1537,Nushrat Bharucha
1538,Anshuman Jha
1539,Neha Chauhan
1540,Rajkummar Rao
1541,Arya Banerjee
1542,Amit Sial
1543,Herry Tangri
1544,Vivek Oberoi
1545,Zayed Khan
1546,Shriya Saran
1547,Nikitin Dheer
1548,Shabbir Ahluwalia
1549,Sunil Shetty
1550,Shweta Bhardwaj
1551,Ajay Devgn
1552,Emraan Hashmi
1553,Kangana Ranaut
1554,Prachi Desai
1555,Randeep Hooda
1556,Naved Aslam
1557,Asif Basra
1558,Avtar Gill
1559,Akshay Kumar
1560,Imran Khan
1561,Sonakshi Sinha
1562,Sonali Bendre
1563,Sarfaraz Khan
1564,Mahesh Manjrekar
1565,Abhimanyu Singh
1566,Kurush Deboo
1567,Pitobash
1568,Chetan Hansraj
1569,Kainaz Motivala
1570,Rajat Kaul
1571,Janice
1572,Shernaza
1573,Mangala Ahire
1574,Vinod Rawat
1575,Sunny Leone
1576,Saahil Prem
1577,Parvin Dabas
1578,Sandhya Mridul
1579,Divya Dutta
1580,Soniya Mehra
1581,Karan Mehra
1582,Charlie Murphy
1583,Ruth Bradley
1584,Sarah Greene
1585,Brian Gleeson
1586,Michelle Fairley
1587,Ian McElhinney
1588,Michael Ford-FitzGerald
1589,Paul Reid
1590,Barry Ward
1591,Tom Turner
1592,Perdita Weeks
1593,Andrew Simpson
1594,Sophie Robinson
1595,King & Prince
1596,Hey! Say! JUMP
1597,KAT-TUN
1598,NEWS
1599,Kansai Johnny's Jr.
1600,Snow Man
1601,Tomoyuki Yara
1602,Travis Japan
1603,Bi shonen
1604,SixTONES
1605,HiHi Jets
1606,Kis-My-Ft2
1607,Koichi Domoto
1608,Sam Heughan
1609,Ruby Rose
1610,Andy Serkis
1611,Hannah John-Kamen
1612,Tom Wilkinson
1613,Tom Hopper
1614,Noel Clarke
1615,Anne Reid
1616,Owain Yeoman
1617,Jing Lusi
1618,Ray Panthaki
1619,Richard McCabe
1620,Douglas Reith
1621,Amitabh Bachchan
1622,Arbaaz Khan
1623,Abhishek Bachchan
1624,Rohit Roy
1625,Dia Mirza
1626,Amrita Singh
1627,Sendhil Ramamurthy
1628,Preeti Desai
1629,Sundeep Kishan
1630,Radhika Apte
1631,Girija Oak
1632,Alok Chaturvedi
1633,Sudhir Chowdhary
1634,Vidya Balan
1635,Naseeruddin Shah
1636,Rajesh Sharma
1637,Imran Hasnee
1638,Anju Mahendru
1639,Takuma Terashima
1640,Mikako Komatsu
1641,Rie Kugimiya
1642,Hiromichi Tezuka
1643,Shiori Izawa
1644,Shiki Aoki
1645,Sayaka Ohara
1646,Hochu Otsuka
1647,Tia Mowry-Hardrict
1648,Anthony Alabi
1649,Talia Jackson
1650,Isaiah Russell-Bailey
1651,Cameron J. Wright
1652,Jordyn Raya James
1653,Richard Roundtree
1654,Bob Ross
1655,Zoe Kazan
1656,Betty Gabriel
1657,Adrian Grenier
1658,Phoenix Raei
1659,Abraham Lim
1660,Jessica Collins
1661,Camaron Engels
1662,Jaylin Fletcher
1663,Liz Alexander
1664,Joyce Guy
1665,Daniel Henshall
1666,Ian Meadows
1667,Jamie Timony
1668,Steve Mouzakis
1669,Becca Lish
1670,Maria Wawreniuk
1671,Ignacy Liss
1672,MichaÅ‚ Sikorski
1673,Wojciech Dolatowski
1674,Klaudia KoÅ›cista
1675,Zuzanna Galewicz
1676,Marta Nieradkiewicz
1677,Sara Celler Jezierska
1678,Pola KrÃ?l
1679,Marcin Czarnik
1680,Martyna Nowakowska
1681,Kathrine Thorborg Johansen
1682,Elias Holmen SÃ¸rensen
1683,AndrÃ© SÃ¸rum
1684,Kim Fairchild
1685,Sara Khorami
1686,Terje StrÃ¸mdahl
1687,Ã˜ystein RÃ¸ger
1688,Marianne Jonger
1689,Martin Karelius
1690,Kofi Siriboe
1691,Yootha Wong-Loi-Sing
1692,Michael Ealy
1693,Uzo Aduba
1694,Luke Bracey
1695,Olga Kurylenko
1696,Eliza Taylor
1697,Caterina Scorsone
1698,Bill Smitrovich
1699,Will Patton
1700,Amila Terzimehic
1701,Lazar Ristovski
1702,Mediha Musliovic
1703,Brigitte Kali Canales
1704,Andrea Cortes
1705,Julia Vera
1706,Sal Lopez
1707,David Oyelowo
1708,Rosario Dawson
1709,Lonnie Chavis
1710,Amiah Miller
1711,Alfred Molina
1712,Pat Sajak
1713,Vanna White
1714,Aishwarya Rajesh
1715,Vidhu
1716,Surya Ganapathy
1717,Madhuri
1718,Pavel Navageethan
1719,Avantika Vandanapu
1720,Theo James
1721,Mary McDonnell
1722,Lara Pulver
1723,Graham McTavish
1724,Tom Canton
1725,David Errigo Jr
1726,Jennifer Hale
1727,Matt Yang King
1728,Darryl Kurylo
1729,Melissa Roxburgh
1730,Josh Dallas
1731,Athena Karkanis
1732,J.R. Ramirez
1733,Luna Blaise
1734,Jack Messina
1735,Parveen Kaur
1736,LucÃ?a Uribe
1737,Flavio Medina
1738,Isabella Vazquez Morales
1739,Pierre Louis
1740,Mercedes HernÃ¡ndez
1741,Ahmed El Fishawy
1742,Ruby
1743,Mohamed Mamdouh
1744,Ahmed Malek
1745,Asmaa Abulyazeid
1746,Samy Maghawry
1747,Safaa El-Toukhy
1748,Ahmed Kamal
1749,Arfa Abdel Rassoul
1750,Hana Shiha
1751,Paik Jong-won
1752,Roy Chiu
1753,Ann Hsu
1754,Tsai Chen-nan
1755,Chung Hsin-ling
1756,Lan Wei-hua
1757,Peace Yang
1758,Huang Lu Tz-yin
1759,Jason Momoa
1760,Isabela Merced
1761,Manuel Garcia-Rulfo
1762,Amy Brenneman
1763,Adria Arjona
1764,Raza Jaffrey
1765,Justin Bartha
1766,Lex Scott Davis
1767,Michael Raymond-James
1768,Sandra Oh
1769,Jay Duplass
1770,Holland Taylor
1771,David Morse
1772,Bob Balaban
1773,Nana Mensah
1774,Everly Carganilla
1775,Asher Bishop
1776,David Tennant
1777,Michelle Gomez
1778,Brian Stepanek
1779,Catherine Taber
1780,Liliana Mumy
1781,Nika Futterman
1782,Cristina Pucelli
1783,Jessica DiCicco
1784,Lara Jill Miller
1785,Paolo Contis
1786,Yen Santos
1787,Hans TÃ?rgarÃ°
1788,Ruby Ruiz
1789,Zweden Obias
1790,Maria Rianne Castro
1791,Arianne Mavis Uera
1792,Maricor Canlas
1793,Anton Yelchin
1794,Jennifer Lawrence
1795,Charlie Bewley
1796,Alex Kingston
1797,Oliver Muirhead
1798,Finola Hughes
1799,Chris Messina
1800,Ben York Jones
1801,Jamie Thomas King
1802,Philip Froissant
1803,Alice Dwyer
1804,Hanns Zischler
1805,Mercedes MÃ?ller
1806,Sammy Scheuritzel
1807,Lieselotte VoÃŸ
1808,Katharina SchÃ?tz
1809,Jodie Leslie Ahlborn
1810,Marco Wittorf
1811,Ilknur Boyraz
1812,Manisha Koirala
1813,Nasser
1814,Raja Krishnamoorthy
1815,Alan C. Lim
1816,Smith Foreman
1817,Neena-Sinaii Simpo
1818,Eli Morse
1819,Adelaide Hirasaki
1820,Jim Capobianco
1821,Anna Chambers
1822,Pfifer Chastain
1823,Idia Aisien
1824,Ndidi Obi
1825,Kenneth Okolie
1826,Zack Orji
1827,Bovi Ugboma
1828,Bimbo Ademoye
1829,Beverly Osu
1830,Beverly Naya
1831,Larry Gaaga
1832,Shaffy Bello
1833,Waje
1834,Dulquer Salmaan
1835,Nithya Menon
1836,Prakash Raj
1837,Leela Samson
1838,Vinodhini
1839,Ramya Subramanian
1840,Siva Ananth
1841,John Devasahayam
1842,Prabhu Lakshman
1843,Ludovica Francesconi
1844,Giuseppe Maggio
1845,Gaja Masciale
1846,Jozef Gjura
1847,Eleonora Gaggero
1848,Franco Ravera
1849,Elisabetta Coraini
1850,Michele Franco
1851,Edoardo Rossi
1852,Anmol Limbu
1853,Ishika Gurung
1854,Manju Chettri
1855,Banita Lagun
1856,Binod Pradhan
1857,Mahindra Bajgai
1858,Rupa Tamang
1859,Saran Rai
1860,Taylor Kitsch
1861,Nina Hoss
1862,Michael C. Hall
1863,Tuppence Middleton
1864,Mala Emde
1865,Maximilian Ehrenreich
1866,Sebastian Koch
1867,Anne Ratte-Polle
1868,Lena DÃ¶rrie
1869,Benjamin Sadler
1870,Larissa Manoela
1871,Thati Lopes
1872,Bruno Montaleone
1873,David Sherod James
1874,Maiara Walsh
1875,FlÃ¡via Garrafa
1876,Kathy-Ann Hart
1877,Ray Faiola
1878,Noa Graham
1879,Elizabeth Banks
1880,Gillian Jacobs
1881,Sarah Wright
1882,Ethan Suplee
1883,Bill Burr
1884,Ken Davitian
1885,Lawrence Gilliard Jr.
1886,Alphonso Mcauley
1887,Da'Vone McDonald
1888,John Marsden
1889,Willie Garson
1890,Oliver Hudson
1891,P.J. Byrne
1892,Kaito Ishikawa
1893,Asami Seto
1894,Nao Toyama
1895,Atsumi Tanezaki
1896,Maaya Uchida
1897,Yurika Kubo
1898,Inori Minase
1899,Holly Hunter
1900,Harvey Keitel
1901,Sam Neill
1902,Anna Paquin
1903,Kerry Walker
1904,Genevieve Lemon
1905,Tungia Baker
1906,Ian Mune
1907,Matilda Lambert
1908,Ik Ogbonna
1909,Prince Sontoye
1910,Linda Osifo
1911,Emem Inwang
1912,Pete Edochie
1913,Okon Imeh Bishop
1914,Chinenye Nnebe
1915,Femi Adebayo
1916,Liza Jacqueline
1917,Helena Evangeliou
1918,Lisa Ortiz
1919,Kerry Williams
1920,Gregory Abbey
1921,Dan Green
1922,Michael Sinterniklaas
1923,Suzy Myers
1924,Christina Rodriguez
1925,Dani Schaffel
1926,Sebastian Arcelus
1927,Rachael Lillis
1928,John David Washington
1929,Boyd Holbrook
1930,Alicia Vikander
1931,Vicky Krieps
1932,Lena Kitsopoulou
1933,Panos Koronis
1934,Maria Votti
1935,Rosa Salazar
1936,Catherine Keener
1937,Jeff Ward
1938,Manny Jacinto
1939,Hannah Levien
1940,Patrick Fischler
1941,Tyler Posey
1942,Charlet Chung
1943,Jorge Diaz
1944,Camille Ramsey
1945,Luke Youngblood
1946,RenÃ©e Elise Goldsberry
1947,Finnegan Oldfield
1948,Nicolas Duvauchelle
1949,Guillaume Gouix
1950,Garance Marillier
1951,Nailia Harzoune
1952,Jane Fonda
1953,Lily Tomlin
1954,Martin Sheen
1955,Sam Waterston
1956,June Diane Raphael
1957,Brooklyn Decker
1958,Ethan Embry
1959,Baron Vaughn
1960,Chino DarÃ?n
1961,Nancy DuplÃ¡a
1962,Peter Lanzani
1963,Mercedes MorÃ¡n
1964,Diego Peretti
1965,Vera Spinetta
1966,Nico GarcÃ?a Hume
1967,Victoria Almeida
1968,Santiago Korovsky
1969,Patricio Aramburu
1970,Alfonso Tort
1971,Diego Gentile
1972,NÃ©stor Guzzini
1973,Daniel Kuzniecka
1974,Diana GÃ?mez
1975,Silma LÃ?pez
1976,Paula Malia
1977,Teresa Riott
1978,Maxi Iglesias
1979,Ibrahim Al Shami
1980,Andria Tayeh
1981,Rakeen Sa'ad
1982,Noor Taher
1983,Yara Mustafa
1984,Joanna Arida
1985,Salsabiela
1986,Nadera Emran
1987,Reem Saadeh
1988,Lokillo Florez
1989,Ben Rausch
1990,Erica Lindbeck
1991,Dante Basco
1992,Brando Eaton
1993,Stephen Kramer Glickman
1994,Caroline Caliston
1995,G.K. Bowes
1996,Dan McCoy
1997,Mike Ezuruonye
1998,Juliet Ochienge
1999,Angela Okorie
2000,Huddah Monroe
2001,Catherine Kamau
2002,Naomi Mburu
2003,Derrick Aduwo
2004,Chris Kamau
2005,Abubakar Salum
2006,Celebrity Landlord
2007,Ximena Romo
2008,Mabel Cadena
2009,Alejandra Herrera
2010,Nelly GonzÃ¡lez
2011,Samantha Orozco
2012,Axel Arenas
2013,Esteban Caicedo
2014,Paulina Goto
2015,Raquel Robles
2016,Baby BÃ¡tiz
2017,Pascacio LÃ?pez
2018,JuÃ¡n Carlos Torres
2019,Javier OlivÃ¡n
2020,Claudia Lobo
2021,Giovanna ZacarÃ?as
2022,Joey King
2023,Joel Courtney
2024,Jacob Elordi
2025,Molly Ringwald
2026,Taylor Zakhar Perez
2027,Maisie Richardson-Sellers
2028,Meganne Young
2029,Stephen Jennings
2030,Colin Firth
2031,Stellan SkarsgÃ¥rd
2032,Sam Reid
2033,Hiroyuki Sanada
2034,Michael MacKenzie
2035,Tom Stokes
2036,Laila Lockhart Kraner
2037,Tucker Chandler
2038,Juliet Donenfeld
2039,Maggi Lowe
2040,Donovan Patton
2041,Eduardo Franco
2042,Tara Strong
2043,Secunda Wood
2044,Carla Tassara
2045,Sainty Nelsen
2046,Khemanit Jamikorn
2047,Thitipoom Techaapaikhun
2048,Kannaporn Puangthong
2049,Premmanat Suwannanon
2050,Mintita Wattanakul
2051,Thames Sanpakit
2052,Katareeya Theapchatri
2053,Phanuroj Chalermkijporntavee
2054,Jirapisit Jaravijit
2055,Amparo Grisales
2056,Fernando SolÃ?rzano
2057,Angelica Blandon
2058,Katherine Escobar
2059,Yuly Ferreira
2060,Alejandra Sandoval
2061,Andrea GÃ?mez
2062,Andrea GuzmÃ¡n
2063,Diego VÃ¡squez
2064,JuliÃ¡n RomÃ¡n
2065,Juan Pablo Franco
2066,Lee Se-young
2067,Kim Sang-kyung
2068,Jung Hye-young
2069,Jang Kwang
2070,Kwon Hae-hyo
2071,Jang Yeong-nam
2072,Lee Kyu-han
2073,Yoko Hikasa
2074,Megumi Hayashibara
2075,Inuko Inuyama
2076,Kosuke Takaguchi
2077,Masahiko Tanaka
2078,Wataru Takagi
2079,Yuji Ueda
2080,Megumi Nakajima
2081,Takehito Koyasu
2082,Yoko Soumi
2083,Yui Horie
2084,Takumu Miyazono
2085,Noriaki Kanze
2086,Michiko Neya
2087,Toru Sakurai
2088,Rina Hidaka
2089,Masakazu Morita
2090,Minami Takayama
2091,Maggie Smith
2092,Tom Courtenay
2093,Pauline Collins
2094,Michael Gambon
2095,Andrew Sachs
2096,Sheridan Smith
2097,David Ryall
2098,Trevor Peacock
2099,Gwyneth Jones
2100,Enhle Mbali
2101,Ramsey Nouah
2102,Dawn Thandeka Kang
2103,Idris Sultan
2104,Tumi Morake
2105,Trevor Gumbi
2106,Lillian Dube
2107,Kaly Bossy Asante
2108,Shaleen Surtie
2109,Fabian Lojege
2110,Hikaru Iwamoto
2111,Tatsuya Fukazawa
2112,Raul
2113,Shota Watanabe
2114,Koji Mukai
2115,Ryohei Abe
2116,Ren Meguro
2117,Ryota Miyadate
2118,Daisuke Sakuma
2119,Arata Sato
2120,Tatsuya Kageyama
2121,Taiga Suzuki
2122,Shunsuke Motoi
2123,Taiga Tsubaki
2124,Yuki Yokohara
2125,Minato Matsui
2126,Shosei Oda
2127,Alain Uy
2128,Mykel Shannon Jenkins
2129,Jae Suh Park
2130,Matthew Page
2131,Joziah Lagonoy
2132,Raymond Ma
2133,Lior Raz
2134,Kaelen Ohm
2135,Sanaa Lathan
2136,Moran Rosenblatt
2137,Lior Ashkenazi
2138,Gregg Henry
2139,Gal Toren
2140,Suriya
2141,Revathy
2142,Siddarth
2143,Parvathy
2144,Delhi Ganesh
2145,Gautham Vasudev Menon
2146,Anjali
2147,Yogi Babu
2148,Aditi Balan
2149,Remya Nambeesan
2150,Poorna
2151,Prayaga Martin
2152,Rythvika Suriya
2153,Prasanna
2154,Atharva
2155,Bobby Simha
2156,Ashok Selvan
2157,Nedumudi Venu
2158,Kishore
2159,Falz
2160,Williams Uchemba
2161,Michelle Dede
2162,Buchi Ojei
2163,Jemima Osunde
2164,Gbubemi Ejeye
2165,Badmus Olakunle
2166,Suliane Brahim
2167,Sofian Khammes
2168,Marie Narbonne
2169,RaphaÃ«l Romand
2170,StÃ©phan Castang
2171,Victor Bonnel
2172,Christian Bouillette
2173,Renan PrÃ©vot
2174,Vincent Deniard
2175,Lin-Manuel Miranda
2176,Ynairaly Simo
2177,Zoe Saldana
2178,Juan de Marcos
2179,Brian Tyree Henry
2180,Gloria Estefan
2181,Deepika Padukone
2182,Satyaraj
2183,Kamini Kaushal
2184,Lekh Tandon
2185,Mukesh Tiwari
2186,Luis Brandoni
2187,China Zorrilla
2188,Antonio Gasalla
2189,Julio De Grazia
2190,Betiana Blum
2191,Monica Villa
2192,Juan Manuel Tenuta
2193,Andrea Tenuta
2194,Cecilia Rossetto
2195,Enrique Pinti
2196,Jackie Collins
2197,FernÃ¡n MirÃ¡s
2198,Cecilia Dopazo
2199,Imanol Arias
2200,HÃ©ctor Alterio
2201,Leonardo Sbaraglia
2202,Federico D'ElÃ?a
2203,David Masajnik
2204,Cristina Banegas
2205,Ernesto Alterio
2206,Antonio Birabent
2207,Rita Dominic
2208,Chidi Mokeme
2209,Ibinabo Fiberesima
2210,Daniel K. Daniel
2211,Memry Savanhu
2212,Adonijah Owiriwa
2213,Pat Nebo
2214,Nelly Ekwereogu
2215,Shuaibu Ebenesi Adams
2216,Debo Oguns
2217,Ben Nwosu
2218,Ada Ofoegbu
2219,Ashley Greene
2220,Shawn Ashmore
2221,Sharif Atkins
2222,Britt Baron
2223,Diana Hopper
2224,Ross McCall
2225,Jamie Kaler
2226,Travis Coles
2227,Susan Walters
2228,Jason Liles
2229,David Geffen
2230,Mark Towle
2231,Shawn Pilot
2232,Constance Nunes
2233,Tony Quinones
2234,Mike Caveman Pyle
2235,Ana Valeria Becerril
2236,Michael Ronda
2237,Yankel Stevan
2238,Zion Moreno
2239,Luis Curiel
2240,Samantha AcuÃ±a
2241,Macarena GarcÃ?a
2242,Fiona Palomo
2243,AndrÃ©s Baida
2244,Patricio Gallardo
2245,IvÃ¡n AragÃ?n
2246,Xabiani Ponce de LeÃ?n
2247,Patricia Maqueo
2248,Rodrigo Cachero
2249,RocÃ?o Verdejo
2250,Mauro SÃ¡nchez Navarro
2251,Lidia San JosÃ©
2252,Thanya LÃ?pez
2253,Renata del Castillo
2254,Arturo Barba
2255,Kariam Castro
2256,Ariana Saavedra
2257,Alexander Holtmann
2258,Nastassia Villasana
2259,Marco Zunino
2260,Paris Hilton
2261,Ady An
2262,Wu Kang-ren
2263,Xiao Xiao Bin
2264,Pruitt Taylor Vince
2265,Shelley Winters
2266,Liv Tyler
2267,Debbie Harry
2268,Evan Dando
2269,Joe Grifasi
2270,Marian Quinn
2271,Genevieve Nnaji
2272,Odalys Garcia
2273,Ulrich Que
2274,Jeff Swarthout
2275,Clem Ohameze
2276,Ann D. Carey
2277,Anahit Setian
2278,Danielle Soibelman
2279,Jon Morgan Woodward
2280,Alice Ko
2281,Tia Lee
2282,Patrick Lee
2283,Kuo Shu-yao
2284,James Wen
2285,Janel Tsai
2286,Maximilian Schmidt
2287,Joe Chen
2288,Ming Dao
2289,Sam Wang
2290,Joyce Chao
2291,Gino
2292,Su Li-hsin
2293,Wang Chuan
2294,Ehlo Huang
2295,Weber Yang
2296,Lin Yo-Wei
2297,Megan Lai
2298,Amanda Chou
2299,Lucia Xie
2300,Cherry Leung
2301,Ethan Juan
2302,Baron Chen
2303,Bianca Bai
2304,Na Wei-hsun
2305,Tan Ai-Chen
2306,Tina Fey
2307,Alec Baldwin
2308,Tracy Morgan
2309,Jack McBrayer
2310,Scott Adsit
2311,Judah Friedlander
2312,Katrina Bowden
2313,Keith Powell
2314,Lonny Ross
2315,John Lutz
2316,Kevin Brown
2317,Grizz Chapman
2318,Maulik Pancholy
2319,Simona Berman
2320,Marca Leigh
2321,Scottie Ray
2322,Henry F. Benjamin
2323,Charles Grodin
2324,Bonnie Hunt
2325,Oliver Platt
2326,Nicholle Tom
2327,Christopher Castile
2328,Sarah Rose Karr
2329,David Duchovny
2330,Patricia Heaton
2331,O-Lan Jones
2332,Nancy Fish
2333,Debi Mazar
2334,Chris Penn
2335,Anthony Hopkins
2336,Angelina Jolie
2337,Robin Wright
2338,Alison Lohman
2339,Sharisse Baker-Bernard
2340,Scott Adkins
2341,Teodora Duhovnikova
2342,Alon Aboutboul
2343,Julian Vergov
2344,Brahim Achabbakhe
2345,Paul Chahidi
2346,Petio Petkov
2347,Valentin Ganev
2348,Vlado Mihailov
2349,Leonardo DiCaprio
2350,Tom Hanks
2351,Christopher Walken
2352,Nathalie Baye
2353,Amy Adams
2354,James Brolin
2355,Brian Howe
2356,Frank John Hughes
2357,Steve Eastin
2358,Bill Hader
2359,Anna Faris
2360,James Caan
2361,Andy Samberg
2362,Bruce Campbell
2363,Mr. T
